scene_order	scene_id	phase	scene_title	record_order	id	english
69	town_npcs_late	town_dialogue	Late-story town NPC states	58	203:$74B5	Shizu: This place may require a truly devious person to conquer it...<page><box>Shizu: What? Me?<page><box>Shizu: You say it suits me perfectly because I am devious?<page><box>Shizu: How rude! I could never do it.<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	59	203:$752A	Shizu: The Princess was not a bad person after all.<page><box>Shizu: I suspected as much.<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	60	203:$7564	Shizu: They told us to gather here. What is going on?<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	61	203:$7584	Shizu: I cooked for the first time in ages, and now my shoulders are stiff.<page><box>Shizu: Well? Would you like to try some too?<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	62	203:$75C4	Shizu: All these troublesome matters...<page><box>Shizu: Could Big Moai not do something about them?<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	63	203:$7601	Shizu: Perhaps I should pray to Big Moai?<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	64	203:$761D	Shizu: This is only a<br>thought...<page><box>Shizu: But perhaps the Lord and Princess are not truly father and daughter?<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	65	203:$7665	Shizu: Things are becoming dangerous...<page><box>Shizu: I still suspect that Princess.<page><box>Shizu: Perhaps she is doing something strange...<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	66	203:$76C7	Shizu: This is only a<br>thought...<page><box>Shizu: Perhaps the Princess, not the Lord, is drawing monsters to the castle?<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	67	203:$7716	Shizu: I still cannot help thinking...<page><box>Shizu: Perhaps the Princess, not the Lord, is drawing monsters to the castle?<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	68	203:$776D	Songa: ...<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	69	203:$7777	Songa: Peace will return once again!<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	70	203:$7792	Songa: This is terrible!<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	71	203:$77A5	Songa: Eeeek?!<br>What in the world happened?!<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	72	203:$77C4	Songa: Now it is a Pot dungeon?<page><box>Songa: I hear it is a very strange dungeon, but good luck!<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	73	203:$7808	Songa: The Wanado Tournament sounds difficult, since companions cannot enter.<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	74	203:$783D	Songa: The town is peaceful again, so I can return to business. What a relief.<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	75	203:$786A	Songa: It is nearly my turn!<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	76	203:$7881	Songa: We will defend the town!<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	77	203:$7892	"Songa: I found this scrap of paper...<page><box>Songa: ""You may take only one companion into a dungeon.""<page><box>Songa: I do not quite understand. What could it mean?<page>"
69	town_npcs_late	town_dialogue	Late-story town NPC states	78	203:$78FA	Songa: Want to buy something? It is cheap! Cheap!<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	79	203:$7919	Tao: You are amazing, big<br>bro!!<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	80	203:$792B	Tao: This is the Wanderer Rescue Team building...<page><box>Tao: But right now, please rescue the Princess!<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	81	203:$7961	Tao: Congratulations on winning the Wanado Tournament!!<page><box>Tao: I knew you could do it, big bro.<page><box>Tao: I want to become a Wanderer like you someday.<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	82	203:$79C4	Tao: Master Gaibara currently holds the top<br>spot.<page><box>Tao: His record is 10,000 turns.<page><box>Tao: You must beat that to take first place.<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	83	203:$7A15	Tao: We can fight!<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	84	203:$7A22	Tao: The adults are so noisy I cannot sleep.<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	85	203:$7A3D	Tao: It sounds like things are becoming serious.<page><box>Tao: Honestly, this is no time for rescuing people.<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	86	203:$7A7B	Tao: This is the Wanderer Rescue Team building.<page><box>Tao: They work hard to rescue Wanderers who collapse in dungeons.<page>
69	town_npcs_late	town_dialogue	Late-story town NPC states	87	203:$7AC9	Tao: Where did you come from, big bro?<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	1	205:$40E6	Mekerere: Truly, what a<br>relief!<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	2	205:$40FE	Mekerere: The Princess was abducted?!!<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	3	205:$4119	Mekerere: But who in the world devised such a strange event?<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	4	205:$4145	Mekerere: Hmm...<br>Not bad at all.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	5	205:$415E	Mekerere: We will defend the town!<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	6	205:$4170	Mekerere: It sounds like they will discuss the Magic Castle and the desert.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	7	205:$4195	Mekerere: Well, what will be will be.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	8	205:$41A9	Mekerere: I am certain that Princess is suspicious.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	9	205:$41CE	Mekerere: It is not as though we can simply move away...<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	10	205:$41E9	Mekerere: I do not know either.<page><box>Mekerere: But I do not think we need to take it so seriously.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	11	205:$421E	Mekerere: What in the world is happening inside the Magic Castle...?<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	12	205:$423B	Mekerere: I wonder if the Lord and Princess are afraid inside the Magic Castle.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	13	205:$4269	Mekerere: A Princess lives in that castle.<page><box>Mekerere: She is something like a shrine maiden...<page><box>Mekerere: She was born with some sort of special power.<page><box>Mekerere: That has led to rumors that she is controlling the Lord...<page><box>Mekerere: All kinds of stories are flying around.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	14	205:$4320	Minai: I am truly glad the Princess is safe...<page><box>Minai: Thank you very much.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	15	205:$434D	Minai: You are the only one who can rescue the Princess, <name>.<page><box>Minai: Do your best!!<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	16	205:$437A	Minai: I wonder what state the Magic Castle is in now?<page><box>Minai: It appears to have collapsed badly...<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	17	205:$43B1	Minai: <name>.<br>Please help us!<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	18	205:$43C7	Minai: We can go together once Father's work is finished.<page><box>Minai: Father is working hard, so I must be patient.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	19	205:$440C	Minai: The Castle Keep?<page><box>Minai: I once heard it was on Floor 19...<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	20	205:$4441	Minai: Will it continue spreading like this...?<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	21	205:$445E	Minai: An oasis in the<br>desert...<page><box>Minai: That is the Town of Ilpa.<page><box>Minai: I love this town.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	22	205:$4499	Minai: Ilpa is a castle town built by us desert folk.<page><box>Minai: Peace endures because the Lord's castle protects the town.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	23	205:$450B	Nipeba: What a relief.<page><box>Nipeba: The truth is, I am in love with the Princess.<page><box>Nipeba: Bluuush.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	24	205:$4539	Nipeba: Princess!!<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	25	205:$454A	Nipeba: It goes deeper than before.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	26	205:$4564	Nipeba: It goes deeper than before.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	27	205:$457E	Nipeba: The Trap Parts!!<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	28	205:$458F	Nipeba: Me too.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	29	205:$459A	Nipeba: What a beautiful full moon!<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	30	205:$45AC	Nipeba: The Magic Castle!!<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	31	205:$45BC	Nipeba: The Magic Castle looks as though it is<br>burning.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	32	205:$45D7	Nipeba: You can see the Magic Castle well from here.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	33	205:$45F3	Nipeba: We are all fat. There is nothing we can do about<br>it.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	34	205:$460E	Nuwanko: At this point, they can do whatever they want...<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	35	205:$462B	Nuwanko: These fellows are still here.<page><box>Nuwanko: Honestly, do something about them<br>already!!<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	36	205:$4658	Nuwanko: These fellows have been here ever since.<page><box>Nuwanko: Please do something about them.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	37	205:$4686	Nuwanko: Pant, pant...<page><box>Nuwanko: I am exhausted from challenging the Wanado Tournament over and over...<page><box>Nuwanko: All right.<br>I will rest a little, then try again.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	38	205:$46E6	Nuwanko: Hey! Do not touch it with filthy hands!<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	39	205:$470D	Nuwanko: I am keeping watch over the desert from here.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	40	205:$472F	Nuwanko: Shall we post a lookout?<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	41	205:$4748	Nuwanko: It seems the Princess wishes to speak with us.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	42	205:$4763	Nuwanko: Will you join the discussion too?<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	43	205:$477F	Nuwanko: Of all my decorations, the hanging scroll is my favorite.<page><box>Nuwanko: It is in the upper-left corner of the back room.<page><box>Nuwanko: That scroll is my pride and joy.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	44	205:$47D8	Nuwanko: This is a problem...<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	45	205:$47EA	Nuwanko: Welcome to my home!<page><box>Nuwanko: I love decorating rooms and pay attention to every detail.<page><box>Nuwanko: But lately, I feel someone has been entering my house without permission...<page><box>Nuwanko: Who could it be?<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	46	205:$486B	Nuwanko: What in the world is happening?!<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	47	205:$4887	Nuwanko: The Magic Castle lies a short way across the desert from here.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	48	205:$48B3	Nuwanko: Welcome to Ilpa.<page><box>Nuwanko: This is a town of desert folk.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	49	205:$48D8	Oro: The Princess is safe, and peace has returned to Ilpa.<page><box>Oro: Thank goodness. Truly.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	50	205:$4906	Oro: To think Zagan had become an evil spirit...<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	51	205:$4923	Oro: The Princess...<page><box>Oro: This is a disaster!!<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	52	205:$4941	Oro: Oh? You are searching for the Ultimate Soil for Master Gaibara.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	53	205:$4965	Oro: Oh, yeah!<page><box>Oro: But it is already over.<page><box>Oro: I feel a little lonely...<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	54	205:$4993	Oro: Hey, <name>.<br>The Wanado Tournament is still underway. Yeah!<page><box>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	55	205:$49C3	"Oro: In this dungeon, traps catch monsters instead of<br>you.<page><box>Oro: You can also pick up traps.<page><box>Oro: A trap you pick up becomes ""Trap Parts"".<page><box>Oro: You can use them to set a different trap.<page><box>Oro: Stand on a trap you set and choose ""Modify"" to improve it.<page><box>Oro: But once you set a trap, you cannot pick it up again. Remember that. Yeah!<page>"
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	56	205:$4AA8	Oro: Come back anytime you want an explanation.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	57	205:$4ACC	Oro: I think it was somewhere below here...<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	58	205:$4AE8	Oro: We posted a lookout in the dunes for now.<page><box>Oro: Is there anything else?<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	59	205:$4B15	Oro: That raised patch of desert concerns me.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	60	205:$4B34	Oro: Ahh, another good day's work.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	61	205:$4B4F	Oro: Worrying will not help.<page><box>Oro: Let us all keep our spirits up.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	62	205:$4B75	Oro: Something feels strange in town...<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	63	205:$4B92	Oro: Hmm...<page><box>Oro: Why did the desert suddenly begin to spread?<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	64	205:$4BBB	Oro: What in the world is about to happen...?<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	65	205:$4BDC	Oro: Oh, you are awake?<page><box>Oro: The second floor is free, so make yourself at home.<page>
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	66	205:$4C11	Pigeon Handler: The pigeons appear frightened...<page><box>Pigeon Handler: What in the world will happen now...?<page><box>Pigeon Handler: What would you like?
70	town_npcs_postgame	town_dialogue	Postgame town NPC states	67	205:$4C68	Pigeon Handler: What would you like?
