id	sections	draft
205:$533D	story_and_event_dialogue	Rai: Ilpa will be bustling once again!!<page>
205:$5359	story_and_event_dialogue	Rai: I hear monsters still wander the Magic Castle.<page><box>Rai: Take great care.<page>
205:$5391	story_and_event_dialogue	Rai: I tried challenging it too, but I failed...<page>
205:$53B1	story_and_event_dialogue	Rai: We simply need to move this out of the way.<page>
205:$53C9	story_and_event_dialogue	Rai: We must buy some time as well.<page>
205:$53DE	story_and_event_dialogue	Rai: What should we do first?<page>
205:$53F6	story_and_event_dialogue	Rai: What in the world could it be?<page>
205:$5409	story_and_event_dialogue	Rai: Hmm. How can we stop the desert from advancing?<page>
205:$5435	story_and_event_dialogue	Rai: Night will soon fall.<page><box>Rai: With the Magic Castle in that state, these dangerous times make me uneasy.<page>
205:$5472	story_and_event_dialogue	Rai: What should we do...?<page>
205:$5482	story_and_event_dialogue	Rai: There is something unpleasant about that man Zagan...<page>
205:$54A4	story_and_event_dialogue	Rai: Th-The Magic Castle...<page>
205:$54B4	story_and_event_dialogue	Rai: To think the once-gentle Lord could change so completely...<page><box>Rai: What in the world happened inside that castle...?<page>
205:$5503	story_and_event_dialogue	Rai: Why did the Lord change so suddenly...?<page>
205:$5527	story_and_event_dialogue	Well done! Congratulations!!<delay:F0><br>Your efforts have rescued another Wanderer in need!<delay:BE><page><box>
205:$5560	story_and_event_dialogue	Report to the Rescue Team at once!<page><box>
205:$557D	story_and_event_dialogue	Rihipishi: Hello. I knew you would come.<page><box>Rihipishi: This is the last one...<page><box>Rihipishi: I will tell you the truth.<page><box>Rihipishi: What do you think Big Moai really is?<page><box>Rihipishi: Big Moai's true identity...<page><box>Rihipishi: is me.<page><box>Rihipishi: I created Big Moai.<page><box>Rihipishi: I retrieved a Rock Head from a dungeon and modified it...<page><box>Rihipishi: Then I installed rocket thrusters on its back.<page><box>Rihipishi: I even built in a voice system and made it speak in dialect.<page><box>Rihipishi: Every last part of it was my work.<page><box>Rihipishi: The one who created Big Moai...<page><box>Rihipishi: was me.<page><box>Rihipishi: It was all me.<page><box>Rihipishi: Sorry, sorry. That was all a lie.<page><box>Rihipishi: A complete fabrication.<page><box>Rihipishi: If I truly said that, Big Moai would punish me.<page><box>Rihipishi: Are you angry?<page><box>Rihipishi: Forgive me, and I will give you a spell as an apology.<page><box>Rihipishi: HOYO!<page><box>Rihipishi: Now go! Go to Big Moai!<page>
205:$57A1	story_and_event_dialogue	Rihipishi: You have followed me this far. I must tip my hat to you.<page><box>Rihipishi: Are you some kind of stalker?<page><box>Rihipishi: Sorry, sorry! I am only joking.<page><box>Rihipishi: Do not take offense. I will teach you a spell.<page><box>Rihipishi: TSUB!<page><box>Rihipishi: Now hurry to Big Moai!!<page>
205:$584E	story_and_event_dialogue	Rihipishi: Hello! You are as good at finding me as ever.<page><box>Rihipishi: I will reward you with a spell.<page><box>Rihipishi: SUGI!<page><box>Rihipishi: Try saying it to Big Moai.<page><box>Rihipishi: Something good is sure to happen.<page>
205:$58C3	story_and_event_dialogue	Rihipishi: Hello!<br>You found me again.<page><box>Rihipishi: I will reward you with a spell.<page><box>Rihipishi: MAMA!<page><box>Rihipishi: Try saying it to Big Moai.<page><box>Rihipishi: Something good is sure to happen.<page>
205:$5935	story_and_event_dialogue	Rihipishi: Hm?<page><box>Rihipishi: What am I doing here?<page><box>Rihipishi: N-Nothing suspicious, I assure you.<page><box>Rihipishi: I know! I will teach you a spell!<page><box>Rihipishi: RANU!<page><box>Rihipishi: Try saying it to Big Moai.<page><box>Rihipishi: Something good is sure to happen.<page><box>Rihipishi: See you.<page>
205:$59DB	story_and_event_dialogue	Rihipishi: Hm?<page><box>Rihipishi: What am I doing here?<page><box>Rihipishi: N-Nothing suspicious, I assure you.<page><box>Rihipishi: I know! I will teach you a spell!<page><box>Rihipishi: RANU!<page><box>Rihipishi: Try saying it to Big Moai.<page><box>Rihipishi: Something good is sure to happen.<page><box>Rihipishi: See you.<page>
205:$5A81	story_and_event_dialogue	Rihipishi: Hello!<br>You found me!<page><box>Rihipishi: I will reward you with a spell.<page><box>Rihipishi: BADE!<page><box>Rihipishi: Try saying it to Big Moai.<page><box>Rihipishi: Something good is sure to happen.<page>
205:$5AF6	story_and_event_dialogue	Rihipishi: It sounds noisy near the dunes. I wonder what happened...<page><box>Rihipishi: Oh, well. I am not much for gossip.<page><box>Rihipishi: By the way, this house is home to Ilpa's guardian deity, Big Moai.<page><box>
205:$5B7C	story_and_event_dialogue	Rihipishi: Fine. Then I will not tell you.<page>
205:$5B96	story_and_event_dialogue	Rihipishi: This house is home to Ilpa's guardian deity, Big Moai.<page><box>Rihipishi: Mind your manners.<page><box>
205:$5BCF	story_and_event_dialogue	Rihipishi: Fine. Then I will not tell you.<page>
205:$5BE9	story_and_event_dialogue	Rihipishi: Say a spell to Big Moai and you will receive something good.<page><box>Rihipishi: Hm? You want me to tell you one?<page><box>Rihipishi: Hmm... What should I do?<page><box>Rihipishi: All right. Try saying <quoteOpen>WISH<quoteClose>.<page><box>Rihipishi: Oh, yes!<br>Each spell works only once.<page>
205:$5CE4	story_and_event_dialogue	Higechiyo: Ho ho ho.<page><box>Higechiyo: It seems you trained diligently.<page><box>Higechiyo: Excellent.<page><box>Higechiyo: Then I shall give you a reward.<page><box>Higechiyo: Go on. Do not be shy.<page><box>
205:$5D47	story_and_event_dialogue	<name> received<br><cF8>m from Higechiyo!<delay:50><page><box>
205:$5D5F	story_and_event_dialogue	Higechiyo: Ho ho ho.<br>Come again anytime.<page>
205:$5D80	story_and_event_dialogue	Higechiyo: Ho ho ho.<page><box>Higechiyo: It seems you trained diligently.<page><box>Higechiyo: Excellent.<page><box>Higechiyo: Then I shall give you a reward.<page><box>Higechiyo: Go on. Do not be...<page><box>Higechiyo: Hoh!<page><box>Higechiyo: What?!<br>Your inventory is full!<page><box>
205:$5E05	story_and_event_dialogue	Higechiyo: Unless you give something up, I cannot give you <cF8>m...<page><box>
205:$5E29	story_and_event_dialogue	Higechiyo: Hmm...<page><box>Higechiyo: Then you will give up <cF8>8?
205:$5E49	story_and_event_dialogue	Higechiyo: Understood.<page><box>Higechiyo: Take this in its place.<page><box>
205:$5E73	story_and_event_dialogue	<name> received<br><cF8>m from Master Higechiyo!<delay:50><page><box>
205:$5E8F	story_and_event_dialogue	Higechiyo: Ho ho ho.<br>Come again anytime.<page>
205:$5EB0	story_and_event_dialogue	Higechiyo: What?!<br>You refuse!<page><box>Higechiyo: Do you truly have no need for <cF8>m?
205:$5EE2	story_and_event_dialogue	Higechiyo: Understood.<page><box>Higechiyo: If you insist, then it cannot be helped...<page><box>Higechiyo: ......<page><box>Higechiyo: Come again anytime.<page>
205:$5F29	story_and_event_dialogue	Torepan: Warrior Hall...<page>...what?<page><box>Torepan: Oh... You seem to have no energy.<page><box>Torepan: I see you have your reasons.<page><box>Torepan: What do you wish?
205:$5F85	story_and_event_dialogue	Torepan: Fewer people come to train lately.<page><box>Torepan: Heaven helps those who help themselves!<page><box>Torepan: So I have heard.<page><box>Torepan: What do you wish?
205:$5FE4	story_and_event_dialogue	Torepan: Training makes you strong.<page><box>Torepan: At a time like this, you must work hard.<page><box>Torepan: Believe in yourself!<page><box>Torepan: Believe in Torepan!<page><box>Torepan: What do you wish?
205:$6039	story_and_event_dialogue	Torepan: You fight for this town.<page><box>Torepan: Master Higechiyo and Torepan fight too.<page><box>Torepan: Now!<page><box>Torepan: What do you wish?!
205:$608A	story_and_event_dialogue	Torepan: This is the training ground. What do you wish?
205:$60AD	story_and_event_dialogue	Torepan: Oh... They say darkness lies one step ahead. Please take care.<page>
205:$60D9	story_and_event_dialogue	Torepan: Yes!<page><box>Torepan: I will explain!<page><box>Torepan: At this training ground, you train by striking moles.<page><box>Torepan: Hit every mole that appears, bam, bam, bam, bam!<page><box>Torepan: That is truly all! Oh! Very simple!<page><box>Torepan: But there is one warning!<page><box>Torepan: In some dungeons, all the levels you gain here will be wasted.<page><box>Torepan: Dungeons that return you to Level 1 at the start are no good.<page><box>Torepan: All your training will go down the drain.<page><box>Torepan: I do not recommend training before entering such a dungeon.<page><box>Torepan: Yes! That is the explanation.<page><box>
205:$623A	story_and_event_dialogue	Torepan: Oh! Nice fight!<page><box>Torepan: Moles show their faces inside. Hit them hard!<page><box>Torepan: The secret?<page><box>Torepan: Diagonal movement, of course!<page><box>Torepan: Can you do it? Are you ready to begin training?
205:$62C2	story_and_event_dialogue	Torepan: Okay!<br>Where warriors' dreams remain!!<page><box>Torepan: We begin training at once! Enter the back room, please.<page><box>
205:$6313	story_and_event_dialogue	Torepan: Continuing your training costs 200 Gitan.<page><box>Torepan: Is that acceptable?
205:$6347	story_and_event_dialogue	Torepan: Continuing your training costs 400 Gitan.<page><box>Torepan: Is that acceptable?
205:$637B	story_and_event_dialogue	Torepan: Continuing your training costs 600 Gitan.<page><box>Torepan: Is that acceptable?
205:$63AF	story_and_event_dialogue	Torepan: Continuing your training costs 800 Gitan.<page><box>Torepan: Is that acceptable?
205:$63E3	story_and_event_dialogue	Torepan: No! What a shame...<br>You do not have enough Gitan!<page><box>Torepan: Please come again!<page>
205:$6418	story_and_event_dialogue	Torepan: Oh! I see. What a shame... Please come again.<page>
205:$6440	story_and_event_dialogue	Torepan: Oh!<page><box>Torepan: There is a limit to how long you may continue!<page><box>Torepan: A wanderer's body is their greatest asset! Do not overdo it!<page><box>Torepan: Go into a dungeon and see what your training has achieved.<page><box>Torepan: You may resume training after that.<page>
205:$64CA	story_and_event_dialogue	Torepan: Where warriors' dreams remain!<page><box>Torepan: Welcome to the training ground!<page><box>Torepan: But it is not ready yet.<page><box>Torepan: You will be able to train here someday, so please come again!<page>
205:$6537	story_and_event_dialogue	Torepan: No, no.<br>Good things come to those who wait.<page><box>Torepan: Please be patient!<page>
205:$6566	story_and_event_dialogue	Torepan: Yes! It is over!<br>Come on out!<page>
205:$6586	story_and_event_dialogue	Torepan: Oh! You are like a whole new person!<page><box>Torepan: A journey of a thousand miles begins with a single step. Keep at it!<page><box>Torepan: Oh, yes! If you have money, you may continue training!<page><box>Torepan: You want to train for free?<page><box>Torepan: Enter a dungeon once, and it will be free again. Lucky you!<page><box>Torepan: Do not forget!<page>
205:$6630	story_and_event_dialogue	Torepan: Splendid!!<page><box>Torepan: Torepan is moved! I respect you!<page><box>Torepan: But, but!<page><box>Torepan: You may continue no further.<page><box>Torepan: A wanderer's body is their greatest asset! Do not rush.<page>...Do not.<page>
205:$669E	story_and_event_dialogue	Wanda: Thank you so much!<page>
205:$66B1	story_and_event_dialogue	Wanda: Oh, so this is the prized hanging scroll...<page>
205:$66CC	story_and_event_dialogue	Wanda: Nothing seems unusual so far.<page>
205:$66E5	story_and_event_dialogue	Wanda: I'm getting ready to fight.<page>
205:$66FD	story_and_event_dialogue	Wanda: I wonder what the story is about.<page>
205:$670D	story_and_event_dialogue	Wanda: Should I sprinkle some water?<page>
205:$671D	story_and_event_dialogue	Wanda: We bought a Club and a Wooden Shield for protection.<page><box>Wanda: Those two work well together, so they give you more power.<page>
205:$676F	story_and_event_dialogue	Wanda: Hmm...<page>
205:$677C	story_and_event_dialogue	Wanda: Zagan comes down into town sometimes.<page><box>Wanda: He seemed to approach any outsider he found, but...<page>
205:$67C9	story_and_event_dialogue	Wanda: Could it be connected to the spreading desert?!<page>
205:$67E9	story_and_event_dialogue	Wanda: I may be imagining it...<page><box>Wanda: But since it became the Magic Castle, the desert seems to be spreading.<page>
205:$6827	story_and_event_dialogue	Wanda: Monsters started settling in the castle a little while ago.<page><box>Wanda: Their numbers seem to grow every day, and it gives everyone the creeps.<page><box>Wanda: No one knows who first said it, but now we call it the Magic Castle...<page><box>Wanda: I hope everything will be all right...<page>
205:$6905	story_and_event_dialogue	Got <number:19:C5>.<page><br>Carved from solid wood and shaped for an easy grip.<page><box>Press B to open the menu, then choose Items and equip it.
205:$694D	story_and_event_dialogue	Got <number:19:C5>.<page><br>A sword forged from bronze.<page><box>Press B to open the menu, then choose Items and equip it.
205:$698A	story_and_event_dialogue	Got <number:19:C5>.<page><box>Legend says it can defeat one hundred demons. Its attack power is exceptionally high.<page><box>Press B to open the menu, then choose Items and equip it.
205:$69DE	story_and_event_dialogue	Got <number:19:C5>.<page><br>A wooden shield that never rusts.<page><box>Press B to open the menu, then choose Items and equip it.
205:$6A1F	story_and_event_dialogue	Got <number:19:C5>.<page><br>A sturdy shield forged from iron.<page><box>Press B to open the menu, then choose Items and equip it.
